"App.Instance.ID","Timestamp","Data.Point.Name","Data.Point.Code","User.Engagment","action.Diversity","daily.Msg.Div.Action.Sans.Relapse"
"00792d54725d43cca29db20110ab91df",2016-03-31 21:38:13,"View a daily message","DAILY_MESSAGE_VIEW",0.258588235294117,0.8,0.0192055009245564
"00792d54725d43cca29db20110ab91df",2016-04-01 08:03:19,"View a daily message","DAILY_MESSAGE_VIEW",0.599046104928458,0.8,0.011241157951671
"00792d54725d43cca29db20110ab91df",2016-04-02 07:21:20,"View a daily message","DAILY_MESSAGE_VIEW",0.171819425444596,0.8,0.0236783881749282
"00792d54725d43cca29db20110ab91df",2016-04-03 06:35:04,"View a daily message","DAILY_MESSAGE_VIEW",0.959511077158136,1,0.00475611674594869
"00792d54725d43cca29db20110ab91df",2016-04-06 01:47:52,"View a daily message","DAILY_MESSAGE_VIEW",0.98125,1,0.00457658561235538
"00792d54725d43cca29db20110ab91df",2016-04-11 05:27:12,"View a daily message","DAILY_MESSAGE_VIEW",0.975155279503105,1,0.00459376575124316
"00792d54725d43cca29db20110ab91df",2016-04-16 12:32:43,"View a daily message","DAILY_MESSAGE_VIEW",0.993670886075949,1,0.00468747971977794
"00792d54725d43cca29db20110ab91df",2016-04-17 16:23:43,"View a daily message","DAILY_MESSAGE_VIEW",0.986627694556083,1,0.0046466366343874
"00792d54725d43cca29db20110ab91df",2016-04-17 16:25:37,"View Steps","STEP_1_VIEW",0.805128205128205,1,0.00685379833805197
"00792d54725d43cca29db20110ab91df",2016-04-18 08:56:42,"View a daily message","DAILY_MESSAGE_VIEW",0.943178973717146,1,0.00543741666683242
"00792d54725d43cca29db20110ab91df",2016-04-24 08:02:55,"View a daily message","DAILY_MESSAGE_VIEW",0.93691389599318,1,0.00561180334517434
"00792d54725d43cca29db20110ab91df",2016-04-30 13:28:31,"View a daily message","DAILY_MESSAGE_VIEW",0.969378389653734,1,0.00546872348647817
"00792d54725d43cca29db20110ab91df",2016-04-30 13:30:08,"View Steps","STEP_1_VIEW",0.827482352941176,1,0.00650484020345474
"00792d54725d43cca29db20110ab91df",2016-04-30 14:33:59,"Seek Support","CRAVING_VIEW",0.786710239651416,1,0.00765355249185217
"00792d54725d43cca29db20110ab91df",2016-04-30 14:35:10,"View a daily message","DAILY_MESSAGE_VIEW",0.99193899782135,1,0.00475110440349167
"00792d54725d43cca29db20110ab91df",2016-04-30 14:35:28,"View Steps","STEP_2_VIEW",1,1,0.00488989469744628
"00792d54725d43cca29db20110ab91df",2016-04-30 14:36:20,NA,"RELAPSE_DURATION_11-30",0.972136222910217,1,0.00510269508657619
"00792d54725d43cca29db20110ab91df",2016-05-01 07:18:48,"View a daily message","DAILY_MESSAGE_VIEW",0.731508444962143,1,0.00848907090963298
"00792d54725d43cca29db20110ab91df",2016-05-01 07:20:05,"View Steps","STEP_1_VIEW",0.713220733838089,1,0.00855004337563298
"00792d54725d43cca29db20110ab91df",2016-05-01 07:23:00,"Seek Support","RELAPSE_PREVENTION_VIEW",0.954520331622582,1,0.00527857380609292
"00792d54725d43cca29db20110ab91df",2016-05-05 07:37:54,"Seek Support","CRAVING_VIEW",0.960470588235294,1,0.00523185759436958
"00792d54725d43cca29db20110ab91df",2016-05-05 16:11:26,"View a daily message","DAILY_MESSAGE_VIEW",0.902051983584131,1,0.00626775094540947
"00792d54725d43cca29db20110ab91df",2016-05-05 17:44:59,"View a daily message","DAILY_MESSAGE_VIEW",0.57892888498683,0.8,0.0138312941589315
"00792d54725d43cca29db20110ab91df",2016-05-05 17:47:32,"View Steps","STEP_12_VIEW",0.659663865546218,0.8,0.0106660522227756
"00792d54725d43cca29db20110ab91df",2016-05-05 17:48:16,"Seek Support","SOS_SEND",0.727629233511586,1,0.00880289977875065
